feature,coefficient,abs_coefficient
text__excelente recomendo,-1.2266300705812123,1.2266300705812123
text__prazo recomendo,-1.2265587741940076,1.2265587741940076
text__atendimento do,1.2262114855263815,1.2262114855263815
text__produto super,-1.2246573812869266,1.2246573812869266
text__fica,-1.2234482585460627,1.2234482585460627
text__contato comigo,1.2233522980416538,1.2233522980416538
text__visto,1.2210358635473777,1.2210358635473777
text__retirar nos,1.220517899296116,1.220517899296116
text__parece bom,1.2203578433978186,1.2203578433978186
text__so não,1.2191952883025161,1.2191952883025161
text__entregador,1.2187480477623909,1.2187480477623909
text__fora,-1.214694661841707,1.214694661841707
text__como posso,1.211752941949973,1.211752941949973
text__gostei da,1.2095097696159987,1.2095097696159987
text__vi no,1.20935994005698,1.20935994005698
text__ótimos,1.209107358615471,1.209107358615471
text__encomendas,1.2088227692478482,1.2088227692478482
text__no stark,1.2085484666506159,1.2085484666506159
text__igual da,1.2080438276178638,1.2080438276178638
text__no baratheon,1.2073573829652617,1.2073573829652617
text__tudo,-1.2069177974004646,1.2069177974004646
text__os parafusos,1.2062038917937945,1.2062038917937945
text__boa loja,-1.2049782825933888,1.2049782825933888
text__propaganda,1.2038413836598514,1.2038413836598514
text__muita qualidade,1.2019119285975917,1.2019119285975917
text__nas fotos,1.200450620373898,1.200450620373898
text__fones,1.2004468955319507,1.2004468955319507
text__foi que,1.198873927784181,1.198873927784181
text__está atrasado,1.1970164214006804,1.1970164214006804
text__30 dias,1.1961202461100844,1.1961202461100844
text__que esperava,1.1959228114473472,1.1959228114473472
text__rasgada,1.195311129132661,1.195311129132661
text__chegou mt,1.1940230077952398,1.1940230077952398
text__mto bom,-1.1930608041229547,1.1930608041229547
text__rápida ótimo,-1.1929123880941677,1.1929123880941677
text__assistência,1.1913452341483655,1.1913452341483655
text__vi,1.190793677537921,1.190793677537921
text__usar,-1.1904080027437682,1.1904080027437682
text__chegou perfeito,-1.1871533137729904,1.1871533137729904
text__perfeita,1.185879145927318,1.185879145927318
text__prazo combinado,1.183037798002677,1.183037798002677
text__do brasil,1.1824529778435329,1.1824529778435329
text__causa da,1.1823150296601166,1.1823150296601166
text__conforme descrição,-1.1816908245315085,1.1816908245315085
text__previsto,1.179828961536365,1.179828961536365
text__qualidade dos,1.1774684950466967,1.1774684950466967
text__mas produto,1.1758502051666513,1.1758502051666513
text__prazo determinado,-1.1756392049398092,1.1756392049398092
text__qualidade ótima,1.1742886836410353,1.1742886836410353
text__madeira,1.1711592642290773,1.1711592642290773
text__sei se,1.1694146916620949,1.1694146916620949
text__entrega recomendo,1.1693961623447917,1.1693961623447917
text__praticidade,1.1682814193955031,1.1682814193955031
text__totalmente,-1.1666281448129678,1.1666281448129678
text__ter que,1.1661245632625794,1.1661245632625794
text__sido,1.163858067177797,1.163858067177797
text__parabens pela,1.1636062292861036,1.1636062292861036
text__sinal,1.162886250562888,1.162886250562888
text__entrou em,1.1618099012020866,1.1618099012020866
text__gosto,-1.1600023211498753,1.1600023211498753
text__dos itens,1.1584979866770746,1.1584979866770746
text__está ok,1.1582186333107873,1.1582186333107873
text__pontualidade,-1.1564245131865252,1.1564245131865252
text__sobre,-1.155900229149126,1.155900229149126
text__pelo preço,1.1550243132029183,1.1550243132029183
text__material resistente,1.1542026308982225,1.1542026308982225
text__mais um,1.1522543283989284,1.1522543283989284
text__comprar,-1.149608974829668,1.149608974829668
text__da stark,1.148752703835834,1.148752703835834
text__cabeça,1.1477781119364248,1.1477781119364248
text__muito legal,1.1455549129833515,1.1455549129833515
text__ligaram,1.1449556772623137,1.1449556772623137
text__jogos,1.1445909362705917,1.1445909362705917
text__super recomendo,1.144290132015736,1.144290132015736
text__obrigado,-1.1431911312249574,1.1431911312249574
text__ficou muito,1.1424890549151956,1.1424890549151956
text__incompleto,1.1423152638959193,1.1423152638959193
text__menos de,1.1396806841986717,1.1396806841986717
text__funcionando,-1.1388408126734455,1.1388408126734455
text__ainda nao,1.136653188926601,1.136653188926601
text__bom vendedor,1.1361152901143716,1.1361152901143716
text__solicitado,-1.1359425858281553,1.1359425858281553
text__entregaram,1.1351266156034971,1.1351266156034971
text__três,1.1346918881581978,1.1346918881581978
tab__cat__product_category_main_construction_tools_safety,-1.1335830572535202,1.1335830572535202
text__pela rapidez,1.1335745840937685,1.1335745840937685
text__tranquilo,1.1334653734336453,1.1334653734336453
text__sempre no,1.1327456122593733,1.1327456122593733
text__dia recebi,1.1320006670844622,1.1320006670844622
text__mandaram um,1.1296851752057382,1.1296851752057382
text__luz,1.1296461638470132,1.1296461638470132
text__material de,-1.128287534868605,1.128287534868605
text__datas,1.1274135580923657,1.1274135580923657
text__num dia,1.1254758394984758,1.1254758394984758
text__responderam,1.1247692821394555,1.1247692821394555
text__muito bem,-1.12398060520046,1.12398060520046
text__uma capa,1.1193264329331964,1.1193264329331964
text__tanto,1.1185551005755403,1.1185551005755403
text__problemas,-1.11825016605497,1.11825016605497
text__sendo,1.1168290118630424,1.1168290118630424
text__vezes,-1.1147217414133175,1.1147217414133175
text__chegou,1.1141545608784271,1.1141545608784271
text__eu esperava,-1.1101388012070699,1.1101388012070699
text____no_review_text__,-1.1095583535377003,1.1095583535377003
text__devo,1.108415112242695,1.108415112242695
text__diz,1.1072637614479157,1.1072637614479157
text__entrou,1.1071223737238454,1.1071223737238454
text__do combinado,1.1068197745391493,1.1068197745391493
text__como faço,1.1017869721243054,1.1017869721243054
text__minha compra,1.101170352947559,1.101170352947559
text__base de,1.101084821102532,1.101084821102532
text__otimo vendedor,1.1003716312605336,1.1003716312605336
text__outro produto,-1.099754473290056,1.099754473290056
text__de tinta,1.0984152230781976,1.0984152230781976
text__produto recebi,-1.0982896844496122,1.0982896844496122
text__chegou muito,-1.095381531339342,1.095381531339342
text__troca pelo,1.094859651299791,1.094859651299791
text__vem em,1.094606178802096,1.094606178802096
text__prazo ótimo,1.0932537939446159,1.0932537939446159
text__chegada,1.091519600516227,1.091519600516227
tab__cat__product_category_main_home_confort,1.090388131309324,1.090388131309324
text__muito recomendo,1.0901700892182928,1.0901700892182928
text__em embalagem,1.089516933474895,1.089516933474895
text__são,1.0882211203365664,1.0882211203365664
text__uma semana,-1.0861403288233678,1.0861403288233678
text__prazo foi,1.0834464690302479,1.0834464690302479
text__pelos correios,1.0812963997180025,1.0812963997180025
text__péssima,-1.0809305072129287,1.0809305072129287
text__bons,-1.0804585019453594,1.0804585019453594
text__retornaram,1.0794231806762367,1.0794231806762367
text__momento não,1.07896388818539,1.07896388818539
text__prazo correto,-1.078342858548175,1.078342858548175
text__compro com,1.0758834659982381,1.0758834659982381
text__mais rápido,-1.074620877158131,1.074620877158131
text__nenhuma,-1.0731250016647063,1.0731250016647063
text__espero não,1.0729125593095448,1.0729125593095448
text__produto bem,-1.0722510039145965,1.0722510039145965
text__veio do,1.0709275817319688,1.0709275817319688
text__me entregaram,-1.0696171068482538,1.0696171068482538
text__nao chegou,1.0684948604345572,1.0684948604345572
text__produto bom,-1.0677561856184947,1.0677561856184947
text__foi bem,-1.066013946803521,1.066013946803521
text__descrição do,1.0650103051466426,1.0650103051466426
text__compra produto,1.0645277684181436,1.0645277684181436
text__das,1.0644549795651816,1.0644549795651816
tab__cat__product_category_main_pet_shop,1.0642704347394756,1.0642704347394756
text__película veio,1.0626336271501224,1.0626336271501224
text__que vi,1.0599887720499261,1.0599887720499261
text__novamente,-1.0585215183518766,1.0585215183518766
text__eu super,1.0580091166273147,1.0580091166273147
text__cumpriu,-1.057636847492908,1.057636847492908
text__com stark,1.0576295922948213,1.0576295922948213
text__status da,1.0561081685093352,1.0561081685093352
text__sem resposta,1.0559840128783662,1.0559840128783662
text__luva,1.0558536912477763,1.0558536912477763
text__estorno do,1.0550696803804807,1.0550696803804807
tab__cat__product_category_main_fashion_sport,-1.0545975985699285,1.0545975985699285
text__hora,1.0528167645224278,1.0528167645224278
text__devolvi,1.0517207250536464,1.0517207250536464
text__qualidade muito,-1.0515634013300414,1.0515634013300414
text__meu dinheiro,1.0513832390791842,1.0513832390791842
text__adorou,1.0502309041970381,1.0502309041970381
text__horas,1.050096555458617,1.050096555458617
text__jeitinho,1.0487563781583868,1.0487563781583868
text__parabéns,-1.0482016354238297,1.0482016354238297
text__já fiz,1.0476027150438947,1.0476027150438947
text__do baratheon,1.0472041024307748,1.0472041024307748
text__confiável,-1.0465519916577464,1.0465519916577464
text__tudo em,-1.0465167384959664,1.0465167384959664
text__informada,1.0458274341689298,1.0458274341689298
text__necessidades,1.0451007324139805,1.0451007324139805
text__mas tudo,1.0436887219202728,1.0436887219202728
tab__cat__product_category_main_perfumery,1.0433298930218269,1.0433298930218269
text__invés de,1.0432165248881553,1.0432165248881553
text__produto certo,-1.0425844386490788,1.0425844386490788
text__fabricação,1.0424944170197978,1.0424944170197978
text__com vocês,1.0422566118834293,1.0422566118834293
text__não,-1.0397542273231557,1.0397542273231557
text__baratheon sempre,1.0372071025241052,1.0372071025241052
tab__cat__product_category_main_sports_leisure,1.0367809529769827,1.0367809529769827
tab__cat__seller_state_mode_PB,-1.0353389288377455,1.0353389288377455
text__dinheiro,1.0331016690179466,1.0331016690179466
text__entrega que,1.0329556516975287,1.0329556516975287
text__fosse,1.0327294107898555,1.0327294107898555
text__estava,1.0320711640207438,1.0320711640207438
text__la,1.0318133097276907,1.0318133097276907
text__contato,-1.0287101349298038,1.0287101349298038
text__satisfeito com,-1.0269169178203628,1.0269169178203628
text__entrega recebi,1.0268838742781077,1.0268838742781077
text__confortável,1.0265455455524297,1.0265455455524297
text__embalagem,-1.0262251192442895,1.0262251192442895
text__compra entrega,-1.0261184785055286,1.0261184785055286
text__dúvidas,1.0260173518150204,1.0260173518150204
text__moto,1.0257616190709253,1.0257616190709253
text__que tive,1.0250701559400504,1.0250701559400504
text__um bom,-1.0241566774374762,1.0241566774374762
text__entregue dentro,-1.0217454088236626,1.0217454088236626
text__falhas,1.0216788838276207,1.0216788838276207
tab__cat__product_category_main_dvds_blu_ray,-1.0205948046723368,1.0205948046723368
text__pedido com,1.020069187532868,1.020069187532868
text__chegou quebrado,1.0189465048816502,1.0189465048816502
text__tbm,1.0183542109135197,1.0183542109135197
text__marca,-1.0183486786266573,1.0183486786266573
text__conferir,1.017815491767499,1.017815491767499
text__prazo sem,-1.0164177100185607,1.0164177100185607
text__boleto,1.0158365961766176,1.0158365961766176
text__entregue foi,1.0149137394343604,1.0149137394343604
text__que reclamar,1.0146598175173902,1.0146598175173902
text__certinho recomendo,-1.0140222223258992,1.0140222223258992
text__unidades recebi,1.0123276166367625,1.0123276166367625
text__celular,-1.0122964590803125,1.0122964590803125
text__meu cartão,1.010260772372474,1.010260772372474
text__produto atendeu,-1.0057691373477309,1.0057691373477309
text__atendimento excelente,1.0056492444733667,1.0056492444733667
text__além de,-1.0048325540036078,1.0048325540036078
text__dias produto,1.0041736837393829,1.0041736837393829
text__dados,1.0037184959490448,1.0037184959490448
text__foi tudo,-1.002782261768936,1.002782261768936
text__após compra,1.0027040845377841,1.0027040845377841
text__explicando,1.0019598030815229,1.0019598030815229
text__só veio,1.0019586373956277,1.0019586373956277
text__toner,1.001528907771565,1.001528907771565
text__mas nada,1.0014503994213975,1.0014503994213975
text__indico,-0.9985525253055143,0.9985525253055143
text__chego,-0.9984412436410462,0.9984412436410462
text__da baratheon,0.9966308059038664,0.9966308059038664
text__baixa,-0.9964706745617763,0.9964706745617763
text__foram,0.9947616380905984,0.9947616380905984
text__cartão,0.9944150685692447,0.9944150685692447
text__já comprei,0.994153004775558,0.994153004775558
text__recebi os,-0.9923359164347383,0.9923359164347383
text__em casa,-0.9920503034725072,0.9920503034725072
text__foi primeira,0.9910953478004662,0.9910953478004662
text__certo antes,0.9909709347001858,0.9909709347001858
text__forro,0.9904653595116558,0.9904653595116558
text__05,0.989725262607255,0.989725262607255
text__relógio muito,-0.988352656506563,0.988352656506563
text__foi otimo,0.985844820654076,0.985844820654076
text__prazo com,-0.9856664800920252,0.9856664800920252
text__entregue no,0.9848458250836457,0.9848458250836457
text__cor preta,0.9838983956801404,0.9838983956801404
text__pena que,0.9830767280099459,0.9830767280099459
text__fiz um,0.9829572743856237,0.9829572743856237
text__rápida entrega,0.9827805702133764,0.9827805702133764
text__só que,-0.9821983219384949,0.9821983219384949
text__esperando,-0.9813248772839444,0.9813248772839444
text__não consigo,-0.9808498985423769,0.9808498985423769
text__além disso,0.9807320699433799,0.9807320699433799
text__seguro,-0.9801777268575724,0.9801777268575724
text__imagem do,0.9760646425668792,0.9760646425668792
text__tudo dentro,-0.9753483959221448,0.9753483959221448
text__chegou apenas,0.9740527022892657,0.9740527022892657
text__somente,-0.9738508638701042,0.9738508638701042
text__chegou dentro,-0.973751414648966,0.973751414648966
text__com seus,0.972553873756025,0.972553873756025
text__na embalagem,0.9724206222475944,0.9724206222475944
text__mas este,0.9714734005047673,0.9714734005047673
text__foi perfeita,0.9707416767492187,0.9707416767492187
